machine_id,signal_name,signal_value,event_type,is_failure,timestamp
robot_arm_01,temperature,71.26,reading,0,2026-02-28T17:00:00
robot_arm_01,vibration,2.34,reading,0,2026-04-02T22:00:00
cnc_mill_01,vibration,2.08,reading,0,2026-01-23T22:00:00
robot_arm_01,vibration,2.08,reading,0,2026-04-20T20:00:00
robot_arm_01,temperature,68.25,reading,0,2026-02-20T03:00:00
robot_arm_01,vibration,2.47,reading,0,2026-02-05T16:00:00
cnc_mill_01,vibration,3.42,reading,0,2026-02-16T00:00:00
cnc_lathe_01,vibration,2.88,reading,0,2026-02-15T13:00:00
robot_arm_01,temperature,70.25,reading,0,2026-03-26T19:00:00
cnc_lathe_01,vibration,2.76,reading,0,2026-02-10T20:00:00
press_line_01,pressure,5.54,reading,0,2026-02-13T16:00:00
cnc_lathe_01,vibration,3.15,reading,0,2026-04-16T05:00:00
cnc_mill_01,vibration,2.79,reading,0,2026-01-01T02:00:00
robot_arm_01,vibration,3.69,reading,0,2026-04-26T04:00:00
cnc_mill_01,vibration,3.51,reading,0,2026-04-24T16:00:00
press_line_01,pressure,5.5,reading,0,2026-03-19T09:00:00
robot_arm_01,temperature,66.54,reading,0,2026-03-22T01:00:00
cnc_mill_01,vibration,2.55,reading,0,2026-04-09T16:00:00
press_line_01,pressure,6.02,reading,0,2026-04-26T17:00:00
cnc_mill_01,temperature,72.29,reading,0,2026-03-11T18:00:00
cnc_lathe_01,vibration,2.88,reading,0,2026-02-27T20:00:00
robot_arm_01,vibration,2.23,reading,0,2026-04-27T12:00:00
robot_arm_01,temperature,69.13,reading,0,2026-04-23T23:00:00
cnc_lathe_01,vibration,2.68,reading,0,2026-01-24T23:00:00
robot_arm_01,vibration,2.48,reading,0,2026-02-26T05:00:00
cnc_lathe_01,vibration,2.98,reading,0,2026-01-20T07:00:00
cnc_mill_01,temperature,72.77,reading,0,2026-01-06T06:00:00
robot_arm_01,temperature,68.75,reading,0,2026-03-24T20:00:00
robot_arm_01,vibration,2.84,reading,0,2026-04-03T09:00:00
cnc_mill_01,temperature,72.54,reading,0,2026-03-28T20:00:00
cnc_lathe_01,vibration,2.44,reading,0,2026-04-08T12:00:00
cnc_lathe_01,vibration,3.31,reading,0,2026-01-20T02:00:00
robot_arm_01,temperature,68.76,reading,0,2026-01-05T06:00:00
cnc_lathe_01,vibration,3.46,reading,0,2026-03-22T18:00:00
cnc_mill_01,vibration,2.7,reading,0,2026-01-10T06:00:00
robot_arm_01,vibration,2.63,reading,0,2026-02-25T06:00:00
robot_arm_01,vibration,1.9,reading,0,2026-04-08T07:00:00
cnc_mill_01,temperature,71.73,reading,0,2026-01-29T12:00:00
press_line_01,pressure,4.99,reading,0,2026-04-28T03:00:00
cnc_mill_01,vibration,3.01,reading,0,2026-01-27T05:00:00
robot_arm_01,temperature,69.9,reading,0,2026-01-12T08:00:00
robot_arm_01,temperature,72.88,reading,0,2026-01-30T11:00:00
cnc_mill_01,vibration,2.06,reading,0,2026-01-27T14:00:00
robot_arm_01,vibration,2.87,reading,0,2026-03-12T04:00:00
cnc_mill_01,temperature,69.93,reading,0,2026-03-09T19:00:00
cnc_mill_01,temperature,74.31,reading,0,2026-03-05T21:00:00
robot_arm_01,temperature,68.45,reading,0,2026-02-03T16:00:00
robot_arm_01,temperature,68.19,reading,0,2026-02-13T03:00:00
cnc_mill_01,temperature,70.72,reading,0,2026-01-25T20:00:00
robot_arm_01,vibration,3.44,reading,0,2026-03-23T18:00:00
press_line_01,pressure,5.04,reading,0,2026-03-01T06:00:00
cnc_lathe_01,vibration,2.61,reading,0,2026-04-08T16:00:00
robot_arm_01,vibration,2.51,reading,0,2026-01-11T22:00:00
cnc_mill_01,temperature,71.6,reading,0,2026-01-17T15:00:00
robot_arm_01,vibration,3.01,reading,0,2026-01-29T11:00:00
cnc_lathe_01,vibration,2.78,reading,0,2026-04-29T18:00:00
robot_arm_01,vibration,2.11,reading,0,2026-03-27T15:00:00
press_line_01,pressure,5.54,reading,0,2026-02-02T05:00:00
cnc_lathe_01,vibration,2.17,reading,0,2026-01-11T08:00:00
press_line_01,pressure,6.15,reading,0,2026-02-18T11:00:00
cnc_lathe_01,vibration,2.67,reading,0,2026-01-05T04:00:00
robot_arm_01,temperature,67.71,reading,0,2026-03-24T03:00:00
robot_arm_01,temperature,62.93,reading,0,2026-01-13T03:00:00
robot_arm_01,vibration,2.68,reading,0,2026-03-03T07:00:00
robot_arm_01,temperature,68.37,reading,0,2026-04-19T10:00:00
cnc_mill_01,vibration,3.75,reading,0,2026-03-28T03:00:00
press_line_01,pressure,5.32,reading,0,2026-01-17T08:00:00
cnc_mill_01,vibration,4.14,reading,0,2026-04-23T21:00:00
cnc_lathe_01,vibration,3.68,reading,0,2026-04-21T00:00:00
press_line_01,pressure,5.79,reading,0,2026-01-20T23:00:00
cnc_lathe_01,vibration,4.07,reading,0,2026-03-10T13:00:00
robot_arm_01,temperature,67.55,reading,0,2026-01-10T15:00:00
cnc_lathe_01,vibration,3.23,reading,0,2026-04-17T07:00:00
cnc_mill_01,temperature,73.92,reading,0,2026-04-04T21:00:00
cnc_lathe_01,vibration,3.05,reading,0,2026-01-14T08:00:00
cnc_lathe_01,vibration,3.15,reading,0,2026-02-24T22:00:00
robot_arm_01,vibration,2.32,reading,0,2026-04-07T17:00:00
cnc_lathe_01,vibration,2.23,reading,0,2026-04-29T09:00:00
press_line_01,pressure,5.55,reading,0,2026-01-19T09:00:00
cnc_mill_01,vibration,2.43,reading,0,2026-01-31T15:00:00
press_line_01,pressure,5.14,reading,0,2026-02-19T01:00:00
robot_arm_01,temperature,70.53,reading,0,2026-03-06T04:00:00
press_line_01,pressure,5.18,reading,0,2026-03-06T00:00:00
cnc_lathe_01,vibration,2.33,reading,0,2026-01-26T07:00:00
press_line_01,pressure,5.19,reading,0,2026-01-18T18:00:00
press_line_01,pressure,5.64,reading,0,2026-01-08T14:00:00
cnc_mill_01,temperature,70.03,reading,0,2026-03-27T09:00:00
cnc_mill_01,temperature,73.68,reading,0,2026-03-04T16:00:00
robot_arm_01,vibration,3.24,reading,0,2026-02-01T00:00:00
cnc_mill_01,temperature,71.77,reading,0,2026-02-14T08:00:00
robot_arm_01,temperature,69.53,reading,0,2026-02-27T08:00:00
robot_arm_01,temperature,61.85,reading,0,2026-02-24T19:00:00
press_line_01,pressure,5.43,reading,0,2026-01-05T03:00:00
cnc_mill_01,temperature,68.87,reading,0,2026-02-18T09:00:00
cnc_lathe_01,vibration,3.13,reading,0,2026-01-25T01:00:00
robot_arm_01,temperature,69.13,reading,0,2026-01-01T01:00:00
cnc_mill_01,temperature,73.17,reading,0,2026-03-02T05:00:00
press_line_01,pressure,5.39,reading,0,2026-04-01T00:00:00
cnc_lathe_01,vibration,2.88,reading,0,2026-03-25T10:00:00
press_line_01,pressure,5.03,reading,0,2026-04-03T06:00:00
press_line_01,pressure,5.72,reading,0,2026-02-16T02:00:00
cnc_mill_01,vibration,2.27,reading,0,2026-03-05T01:00:00
robot_arm_01,vibration,3.05,reading,0,2026-01-16T16:00:00
robot_arm_01,temperature,67.86,reading,0,2026-02-22T22:00:00
cnc_mill_01,vibration,3.56,reading,0,2026-04-15T23:00:00
robot_arm_01,vibration,2.49,reading,0,2026-02-03T14:00:00
robot_arm_01,vibration,2.26,reading,0,2026-02-23T19:00:00
robot_arm_01,temperature,65.41,reading,0,2026-02-23T04:00:00
robot_arm_01,temperature,65.83,reading,0,2026-03-03T03:00:00
cnc_lathe_01,vibration,2.7,reading,0,2026-03-01T06:00:00
press_line_01,pressure,5.37,reading,0,2026-03-08T15:00:00
cnc_mill_01,vibration,2.61,reading,0,2026-02-10T12:00:00
cnc_lathe_01,vibration,4.39,reading,0,2026-02-02T06:00:00
press_line_01,pressure,4.82,reading,0,2026-02-25T02:00:00
cnc_lathe_01,vibration,3.29,reading,0,2026-02-18T15:00:00
cnc_mill_01,temperature,68.34,reading,0,2026-02-20T01:00:00
press_line_01,pressure,5.39,reading,0,2026-03-10T01:00:00
robot_arm_01,temperature,70.46,reading,0,2026-03-03T16:00:00
cnc_mill_01,vibration,2.69,reading,0,2026-03-22T02:00:00
cnc_mill_01,temperature,71.49,reading,0,2026-03-07T23:00:00
press_line_01,pressure,5.74,reading,0,2026-02-15T15:00:00
cnc_lathe_01,vibration,3.09,reading,0,2026-03-11T19:00:00
robot_arm_01,temperature,68.82,reading,0,2026-04-04T05:00:00
cnc_lathe_01,vibration,3.12,reading,0,2026-04-26T22:00:00
robot_arm_01,temperature,69.95,reading,0,2026-01-31T22:00:00
press_line_01,pressure,6.08,reading,0,2026-02-28T03:00:00
cnc_mill_01,temperature,71.06,reading,0,2026-04-11T12:00:00
press_line_01,pressure,5.62,reading,0,2026-02-11T06:00:00
cnc_lathe_01,vibration,2.56,reading,0,2026-04-24T21:00:00
robot_arm_01,temperature,66.94,reading,0,2026-02-10T20:00:00
cnc_mill_01,temperature,73.03,reading,0,2026-02-20T18:00:00
robot_arm_01,temperature,66.97,reading,0,2026-01-20T23:00:00
press_line_01,pressure,5.84,reading,0,2026-03-19T03:00:00
robot_arm_01,vibration,3.01,reading,0,2026-01-01T02:00:00
robot_arm_01,temperature,65.79,reading,0,2026-04-07T14:00:00
robot_arm_01,temperature,66.21,reading,0,2026-01-06T16:00:00
robot_arm_01,temperature,63.66,reading,0,2026-01-04T13:00:00
cnc_mill_01,temperature,73.24,reading,0,2026-03-24T14:00:00
cnc_lathe_01,vibration,3.12,reading,0,2026-04-24T17:00:00
robot_arm_01,temperature,71.78,reading,0,2026-04-29T00:00:00
robot_arm_01,temperature,67.7,reading,0,2026-01-13T06:00:00
cnc_mill_01,temperature,75.32,reading,0,2026-01-24T23:00:00
cnc_mill_01,vibration,3.04,reading,0,2026-03-05T14:00:00
cnc_mill_01,vibration,3.4,reading,0,2026-01-16T23:00:00
cnc_lathe_01,vibration,3.19,reading,0,2026-02-03T01:00:00
cnc_mill_01,temperature,74.14,reading,0,2026-03-13T09:00:00
cnc_mill_01,vibration,2.81,reading,0,2026-03-27T12:00:00
robot_arm_01,vibration,2.78,reading,0,2026-04-17T22:00:00
cnc_lathe_01,vibration,3.8,reading,0,2026-04-05T00:00:00
press_line_01,pressure,5.49,reading,0,2026-03-20T09:00:00
cnc_mill_01,temperature,74.29,reading,0,2026-04-23T21:00:00
press_line_01,pressure,5.41,reading,0,2026-03-06T16:00:00
robot_arm_01,temperature,95.2,failure,1,2026-04-28T00:00:00
press_line_01,pressure,5.24,reading,0,2026-03-09T21:00:00
cnc_mill_01,temperature,73.56,reading,0,2026-04-25T09:00:00
robot_arm_01,temperature,67.94,reading,0,2026-03-13T02:00:00
cnc_mill_01,vibration,2.58,reading,0,2026-03-06T23:00:00
cnc_mill_01,vibration,4.75,reading,0,2026-02-01T14:00:00
cnc_mill_01,temperature,72.48,reading,0,2026-01-09T01:00:00
robot_arm_01,vibration,2.88,reading,0,2026-02-22T09:00:00
cnc_mill_01,temperature,74.22,reading,0,2026-03-12T00:00:00
press_line_01,pressure,5.46,reading,0,2026-03-16T20:00:00
cnc_lathe_01,vibration,3.28,reading,0,2026-04-17T03:00:00
press_line_01,pressure,5.51,reading,0,2026-02-09T05:00:00
cnc_mill_01,vibration,3.28,reading,0,2026-03-20T00:00:00
press_line_01,pressure,5.32,reading,0,2026-02-09T08:00:00
robot_arm_01,vibration,3.51,reading,0,2026-03-08T00:00:00
cnc_mill_01,temperature,70.21,reading,0,2026-02-17T17:00:00
robot_arm_01,temperature,71.47,reading,0,2026-01-29T06:00:00
cnc_mill_01,vibration,2.82,reading,0,2026-02-20T05:00:00
robot_arm_01,vibration,3.53,reading,0,2026-01-02T10:00:00
robot_arm_01,vibration,2.38,reading,0,2026-04-19T18:00:00
cnc_mill_01,temperature,78.1,reading,0,2026-01-12T08:00:00
cnc_mill_01,vibration,3.14,reading,0,2026-03-04T20:00:00
cnc_mill_01,temperature,66.82,reading,0,2026-04-20T23:00:00
press_line_01,pressure,7.56,failure,1,2026-01-03T00:00:00
robot_arm_01,vibration,2.38,reading,0,2026-01-21T21:00:00
cnc_lathe_01,vibration,2.77,reading,0,2026-04-23T16:00:00
cnc_mill_01,temperature,72.57,reading,0,2026-02-18T06:00:00
press_line_01,pressure,5.33,reading,0,2026-03-03T11:00:00
cnc_mill_01,vibration,2.15,reading,0,2026-02-12T14:00:00
robot_arm_01,vibration,3.18,reading,0,2026-02-19T20:00:00
press_line_01,pressure,5.02,reading,0,2026-01-31T01:00:00
robot_arm_01,vibration,2.35,reading,0,2026-03-20T18:00:00
press_line_01,pressure,5.43,reading,0,2026-02-20T21:00:00
press_line_01,pressure,5.3,reading,0,2026-01-01T21:00:00
robot_arm_01,vibration,2.34,reading,0,2026-03-12T01:00:00
press_line_01,pressure,5.3,reading,0,2026-03-22T17:00:00
cnc_mill_01,vibration,3.56,reading,0,2026-02-14T01:00:00
robot_arm_01,vibration,1.48,reading,0,2026-04-10T20:00:00
cnc_mill_01,temperature,74.87,reading,0,2026-03-31T10:00:00
cnc_mill_01,temperature,72.44,reading,0,2026-02-16T09:00:00
robot_arm_01,temperature,71.28,reading,0,2026-01-22T00:00:00
cnc_mill_01,temperature,74.61,reading,0,2026-02-23T01:00:00
cnc_lathe_01,vibration,3.12,reading,0,2026-04-21T03:00:00
cnc_mill_01,temperature,69.19,reading,0,2026-04-02T14:00:00
robot_arm_01,temperature,66.31,reading,0,2026-03-22T14:00:00
cnc_mill_01,vibration,2.38,reading,0,2026-02-07T16:00:00
cnc_mill_01,temperature,69.58,reading,0,2026-01-01T18:00:00
robot_arm_01,temperature,67.18,reading,0,2026-01-29T06:00:00
robot_arm_01,temperature,66.32,reading,0,2026-04-02T11:00:00
cnc_mill_01,temperature,73.31,reading,0,2026-01-31T04:00:00
cnc_mill_01,temperature,71.63,reading,0,2026-01-28T07:00:00
press_line_01,pressure,5.37,reading,0,2026-03-30T17:00:00
cnc_mill_01,vibration,3.06,reading,0,2026-02-24T02:00:00
robot_arm_01,vibration,2.63,reading,0,2026-03-03T00:00:00
cnc_mill_01,vibration,2.75,reading,0,2026-03-21T17:00:00
cnc_mill_01,vibration,2.97,reading,0,2026-01-19T13:00:00
cnc_mill_01,temperature,74.71,reading,0,2026-02-25T19:00:00
cnc_mill_01,temperature,75.78,reading,0,2026-03-09T17:00:00
robot_arm_01,vibration,3.14,reading,0,2026-03-06T14:00:00
robot_arm_01,vibration,2.91,reading,0,2026-01-12T03:00:00
cnc_mill_01,temperature,73.16,reading,0,2026-02-16T07:00:00
cnc_mill_01,temperature,67.7,reading,0,2026-01-09T17:00:00
robot_arm_01,temperature,70.65,reading,0,2026-03-02T16:00:00
robot_arm_01,temperature,70.42,reading,0,2026-04-08T16:00:00
cnc_mill_01,vibration,3.73,reading,0,2026-02-18T10:00:00
robot_arm_01,vibration,2.7,reading,0,2026-04-15T07:00:00
robot_arm_01,temperature,68.81,reading,0,2026-04-05T15:00:00
cnc_mill_01,vibration,3.46,reading,0,2026-01-07T20:00:00
cnc_mill_01,vibration,2.79,reading,0,2026-03-19T17:00:00
cnc_mill_01,vibration,2.49,reading,0,2026-04-01T22:00:00
cnc_mill_01,vibration,3.54,reading,0,2026-04-16T04:00:00
press_line_01,pressure,5.34,reading,0,2026-03-18T22:00:00
cnc_lathe_01,vibration,2.69,reading,0,2026-03-10T16:00:00
robot_arm_01,vibration,3.27,reading,0,2026-01-11T00:00:00
robot_arm_01,temperature,67.65,reading,0,2026-02-18T19:00:00
robot_arm_01,temperature,63.78,reading,0,2026-04-30T13:00:00
robot_arm_01,vibration,2.53,reading,0,2026-03-11T00:00:00
cnc_mill_01,vibration,3.14,reading,0,2026-02-18T04:00:00
press_line_01,pressure,5.38,reading,0,2026-03-08T23:00:00
press_line_01,pressure,4.78,reading,0,2026-03-24T23:00:00
press_line_01,pressure,5.27,reading,0,2026-01-14T02:00:00
robot_arm_01,temperature,67.16,reading,0,2026-03-09T04:00:00
cnc_lathe_01,vibration,3.01,reading,0,2026-03-05T01:00:00
press_line_01,pressure,5.32,reading,0,2026-04-26T03:00:00
cnc_mill_01,temperature,71.98,reading,0,2026-04-24T20:00:00
cnc_mill_01,vibration,3.52,reading,0,2026-03-21T11:00:00
cnc_mill_01,vibration,1.67,reading,0,2026-01-02T11:00:00
robot_arm_01,temperature,70.48,reading,0,2026-03-25T01:00:00
cnc_lathe_01,vibration,3.31,reading,0,2026-03-22T14:00:00
robot_arm_01,temperature,67.01,reading,0,2026-04-27T22:00:00
robot_arm_01,temperature,67.83,reading,0,2026-03-07T05:00:00
cnc_lathe_01,vibration,2.77,reading,0,2026-01-12T14:00:00
cnc_mill_01,vibration,2.58,reading,0,2026-04-22T04:00:00
press_line_01,pressure,5.81,reading,0,2026-04-07T08:00:00
robot_arm_01,vibration,2.85,reading,0,2026-03-18T06:00:00
cnc_mill_01,temperature,76.64,reading,0,2026-02-05T00:00:00
robot_arm_01,vibration,3.25,reading,0,2026-03-23T21:00:00
robot_arm_01,vibration,2.26,reading,0,2026-03-10T19:00:00
press_line_01,pressure,5.74,reading,0,2026-03-02T10:00:00
robot_arm_01,temperature,67.64,reading,0,2026-03-08T20:00:00
cnc_lathe_01,vibration,3.51,reading,0,2026-04-22T19:00:00
press_line_01,pressure,5.36,reading,0,2026-02-14T16:00:00
cnc_lathe_01,vibration,3.25,reading,0,2026-02-21T22:00:00
robot_arm_01,vibration,2.87,reading,0,2026-03-15T21:00:00
robot_arm_01,temperature,68.71,reading,0,2026-03-14T04:00:00
cnc_lathe_01,vibration,3.4,reading,0,2026-02-25T00:00:00
cnc_mill_01,temperature,74.5,reading,0,2026-01-08T13:00:00
robot_arm_01,vibration,2.99,reading,0,2026-03-06T13:00:00
cnc_lathe_01,vibration,4.17,reading,0,2026-03-17T02:00:00
cnc_lathe_01,vibration,3.59,reading,0,2026-03-02T11:00:00
robot_arm_01,temperature,69.01,reading,0,2026-04-28T04:00:00
cnc_mill_01,vibration,2.51,reading,0,2026-04-30T13:00:00
cnc_mill_01,vibration,2.91,reading,0,2026-03-03T05:00:00
robot_arm_01,temperature,66.54,reading,0,2026-04-03T06:00:00
robot_arm_01,vibration,2.13,reading,0,2026-01-12T19:00:00
robot_arm_01,temperature,66.54,reading,0,2026-04-15T21:00:00
press_line_01,pressure,5.72,reading,0,2026-01-28T19:00:00
cnc_lathe_01,vibration,3.05,reading,0,2026-04-19T00:00:00
robot_arm_01,temperature,67.71,reading,0,2026-03-07T11:00:00
cnc_mill_01,temperature,67.69,reading,0,2026-04-20T21:00:00
cnc_mill_01,vibration,3.61,reading,0,2026-03-09T00:00:00
robot_arm_01,temperature,68.18,reading,0,2026-03-27T05:00:00
robot_arm_01,vibration,2.84,reading,0,2026-03-10T18:00:00
cnc_mill_01,vibration,3.66,reading,0,2026-03-24T18:00:00
cnc_mill_01,vibration,3.75,reading,0,2026-04-23T14:00:00
cnc_mill_01,temperature,72.74,reading,0,2026-01-16T07:00:00
cnc_lathe_01,vibration,2.62,reading,0,2026-02-05T04:00:00
robot_arm_01,temperature,64.8,reading,0,2026-03-04T03:00:00
cnc_mill_01,temperature,68.85,reading,0,2026-02-08T15:00:00
cnc_lathe_01,vibration,2.78,reading,0,2026-03-18T06:00:00
cnc_mill_01,temperature,77.17,reading,0,2026-02-07T12:00:00
press_line_01,pressure,5.63,reading,0,2026-01-27T06:00:00
press_line_01,pressure,5.81,reading,0,2026-01-15T03:00:00
cnc_mill_01,temperature,68.85,reading,0,2026-04-14T08:00:00
press_line_01,pressure,5.18,reading,0,2026-02-18T12:00:00
cnc_mill_01,vibration,3.74,reading,0,2026-04-05T15:00:00
robot_arm_01,temperature,67.01,reading,0,2026-04-17T20:00:00
cnc_mill_01,temperature,72.46,reading,0,2026-02-26T01:00:00
robot_arm_01,vibration,2.28,reading,0,2026-04-22T07:00:00
cnc_lathe_01,vibration,2.99,reading,0,2026-04-24T13:00:00
robot_arm_01,temperature,66.13,reading,0,2026-04-01T04:00:00
robot_arm_01,vibration,2.74,reading,0,2026-01-20T07:00:00
cnc_lathe_01,vibration,2.63,reading,0,2026-01-06T00:00:00
cnc_mill_01,vibration,3.54,reading,0,2026-01-28T07:00:00
press_line_01,pressure,5.13,reading,0,2026-02-15T10:00:00
press_line_01,pressure,5.3,reading,0,2026-03-27T18:00:00
cnc_mill_01,vibration,2.6,reading,0,2026-01-26T08:00:00
robot_arm_01,temperature,68.29,reading,0,2026-04-02T19:00:00
cnc_lathe_01,vibration,2.96,reading,0,2026-02-01T20:00:00
robot_arm_01,vibration,3.28,reading,0,2026-02-12T00:00:00
robot_arm_01,temperature,67.11,reading,0,2026-02-14T00:00:00
cnc_mill_01,vibration,3.25,reading,0,2026-02-09T02:00:00
cnc_mill_01,vibration,2.45,reading,0,2026-04-23T13:00:00
cnc_lathe_01,vibration,3.46,reading,0,2026-02-03T14:00:00
press_line_01,pressure,4.9,reading,0,2026-02-10T01:00:00
cnc_mill_01,temperature,70.93,reading,0,2026-04-10T06:00:00
cnc_lathe_01,vibration,3.5,reading,0,2026-03-31T05:00:00
cnc_mill_01,vibration,3.94,reading,0,2026-01-26T04:00:00
cnc_mill_01,temperature,73.83,reading,0,2026-02-06T01:00:00
press_line_01,pressure,5.73,reading,0,2026-04-08T16:00:00
cnc_mill_01,vibration,3.0,reading,0,2026-01-05T11:00:00
robot_arm_01,vibration,3.16,reading,0,2026-04-07T18:00:00
robot_arm_01,vibration,2.75,reading,0,2026-01-02T19:00:00
cnc_mill_01,vibration,4.14,reading,0,2026-02-08T20:00:00
press_line_01,pressure,5.57,reading,0,2026-01-26T05:00:00
robot_arm_01,temperature,67.35,reading,0,2026-03-26T11:00:00
robot_arm_01,vibration,3.13,reading,0,2026-01-07T15:00:00
robot_arm_01,temperature,67.6,reading,0,2026-03-08T15:00:00
cnc_mill_01,vibration,3.67,reading,0,2026-04-25T12:00:00
press_line_01,pressure,5.32,reading,0,2026-03-13T17:00:00
robot_arm_01,vibration,3.41,reading,0,2026-01-20T03:00:00
robot_arm_01,temperature,66.59,reading,0,2026-02-05T00:00:00
cnc_lathe_01,vibration,3.74,reading,0,2026-03-24T20:00:00
robot_arm_01,vibration,2.8,reading,0,2026-04-07T20:00:00
cnc_lathe_01,vibration,2.89,reading,0,2026-04-02T07:00:00
robot_arm_01,vibration,2.85,reading,0,2026-03-22T00:00:00
robot_arm_01,temperature,67.57,reading,0,2026-04-10T01:00:00
cnc_mill_01,temperature,73.77,reading,0,2026-04-12T17:00:00
cnc_lathe_01,vibration,2.9,reading,0,2026-01-28T14:00:00
cnc_lathe_01,vibration,3.05,reading,0,2026-04-02T20:00:00
robot_arm_01,temperature,67.43,reading,0,2026-03-11T00:00:00
press_line_01,pressure,5.19,reading,0,2026-01-12T08:00:00
press_line_01,pressure,5.22,reading,0,2026-02-24T11:00:00
cnc_mill_01,temperature,73.3,reading,0,2026-01-22T06:00:00
cnc_mill_01,vibration,2.16,reading,0,2026-01-15T16:00:00
press_line_01,pressure,5.49,reading,0,2026-04-19T02:00:00
press_line_01,pressure,7.56,failure,1,2026-02-13T00:00:00
robot_arm_01,temperature,73.68,reading,0,2026-02-22T01:00:00
cnc_mill_01,vibration,3.78,reading,0,2026-03-23T16:00:00
cnc_lathe_01,vibration,3.87,reading,0,2026-01-21T15:00:00
cnc_mill_01,vibration,3.61,reading,0,2026-03-10T05:00:00
press_line_01,pressure,5.02,reading,0,2026-02-22T08:00:00
robot_arm_01,vibration,2.72,reading,0,2026-04-02T07:00:00
robot_arm_01,vibration,2.79,reading,0,2026-04-12T04:00:00
cnc_mill_01,temperature,73.09,reading,0,2026-03-30T04:00:00
cnc_lathe_01,vibration,3.37,reading,0,2026-03-17T23:00:00
press_line_01,pressure,5.73,reading,0,2026-03-03T01:00:00
robot_arm_01,temperature,66.06,reading,0,2026-03-29T10:00:00
robot_arm_01,vibration,3.18,reading,0,2026-01-28T07:00:00
cnc_lathe_01,vibration,3.1,reading,0,2026-01-14T02:00:00
cnc_mill_01,temperature,73.68,reading,0,2026-02-10T08:00:00
cnc_mill_01,vibration,2.5,reading,0,2026-04-26T08:00:00
robot_arm_01,vibration,2.08,reading,0,2026-04-03T15:00:00
cnc_mill_01,temperature,69.55,reading,0,2026-03-08T14:00:00
cnc_lathe_01,vibration,3.5,reading,0,2026-03-15T07:00:00
cnc_lathe_01,vibration,3.21,reading,0,2026-04-01T04:00:00
press_line_01,pressure,5.46,reading,0,2026-01-19T04:00:00
cnc_mill_01,vibration,4.01,reading,0,2026-02-15T20:00:00
cnc_lathe_01,vibration,2.88,reading,0,2026-04-15T20:00:00
cnc_mill_01,vibration,2.61,reading,0,2026-01-19T11:00:00
cnc_mill_01,temperature,72.59,reading,0,2026-04-01T16:00:00
cnc_mill_01,temperature,75.79,reading,0,2026-03-23T20:00:00
press_line_01,pressure,5.26,reading,0,2026-04-08T08:00:00
cnc_mill_01,vibration,3.55,reading,0,2026-03-01T13:00:00
robot_arm_01,vibration,2.98,reading,0,2026-04-19T05:00:00
robot_arm_01,vibration,2.78,reading,0,2026-02-02T06:00:00
cnc_lathe_01,vibration,3.6,reading,0,2026-04-13T20:00:00
cnc_lathe_01,vibration,3.58,reading,0,2026-03-07T21:00:00
press_line_01,pressure,6.0,reading,0,2026-03-12T14:00:00
robot_arm_01,vibration,1.42,reading,0,2026-04-29T18:00:00
robot_arm_01,vibration,3.23,reading,0,2026-01-17T08:00:00
press_line_01,pressure,5.74,reading,0,2026-03-15T11:00:00
cnc_mill_01,temperature,73.44,reading,0,2026-04-22T11:00:00
cnc_mill_01,temperature,74.38,reading,0,2026-03-08T12:00:00
cnc_lathe_01,vibration,2.66,reading,0,2026-04-16T11:00:00
cnc_mill_01,temperature,71.86,reading,0,2026-01-08T00:00:00
robot_arm_01,temperature,70.95,reading,0,2026-04-19T22:00:00
press_line_01,pressure,4.82,reading,0,2026-01-04T21:00:00
robot_arm_01,vibration,2.81,reading,0,2026-02-22T21:00:00
robot_arm_01,temperature,65.96,reading,0,2026-04-27T03:00:00
cnc_mill_01,vibration,2.15,reading,0,2026-01-15T20:00:00
press_line_01,pressure,5.11,reading,0,2026-04-10T13:00:00
robot_arm_01,vibration,2.87,reading,0,2026-01-05T14:00:00
press_line_01,pressure,5.28,reading,0,2026-01-15T00:00:00
robot_arm_01,vibration,3.15,reading,0,2026-02-01T21:00:00
robot_arm_01,vibration,3.14,reading,0,2026-04-22T03:00:00
cnc_mill_01,vibration,2.12,reading,0,2026-04-20T08:00:00
cnc_mill_01,temperature,73.61,reading,0,2026-04-15T01:00:00
robot_arm_01,vibration,3.02,reading,0,2026-04-29T08:00:00
robot_arm_01,vibration,1.86,reading,0,2026-03-18T20:00:00
robot_arm_01,temperature,64.4,reading,0,2026-02-20T03:00:00
cnc_mill_01,temperature,75.5,reading,0,2026-03-31T00:00:00
cnc_mill_01,temperature,73.2,reading,0,2026-02-11T23:00:00
cnc_lathe_01,vibration,3.83,reading,0,2026-02-16T05:00:00
cnc_mill_01,vibration,3.17,reading,0,2026-02-23T00:00:00
cnc_mill_01,temperature,74.97,reading,0,2026-02-05T03:00:00
press_line_01,pressure,5.02,reading,0,2026-03-28T07:00:00
cnc_lathe_01,vibration,3.06,reading,0,2026-01-25T19:00:00
cnc_mill_01,temperature,71.23,reading,0,2026-02-27T11:00:00
cnc_mill_01,vibration,3.16,reading,0,2026-04-18T22:00:00
cnc_mill_01,vibration,3.14,reading,0,2026-01-08T20:00:00
robot_arm_01,temperature,70.06,reading,0,2026-02-24T22:00:00
cnc_lathe_01,vibration,3.35,reading,0,2026-04-20T20:00:00
robot_arm_01,vibration,2.57,reading,0,2026-02-13T22:00:00
robot_arm_01,temperature,69.26,reading,0,2026-03-16T11:00:00
